ID,DBSN,PID,SID,AnnotationID,ST,ET,Speech
878,88,60,21,754a30398d18456bbd22c686f062e6e0,764968,767828,can you turn the stove on for the pan
879,89,60,22,f5cd3c274469406490236b3763a16ffa,792700,794050,and pour it into the pot
880,91,60,23,03011bfd8cbc46ba8c471688fccd16d9,831712,835132,Baxter can you stir the pot
881,92,60,24,b143b12533a44ce09fca87a025ad5b42,841900,844560,Baxter you're stirring the pot
882,93,60,25,28676acd21394e6993dd200be4f2be9d,867400,868850,can you cover the pot with the lid
883,95,60,26,98449587dedb4ea2b181f5aa9191c88a,901180,903680,Baxter take the lid off the pot
884,96,60,27,85f4a6d700ce4dabad0339899da7ecec,938790,941550,Baxter can you take the lad ladle
885,905,61,0,786f559a42514216bd2f955bcf2e8dde,205800,208000,Baxter can you boil water
886,906,61,1,ba75fe4811af4a509723d8aadc7a93dd,212100,214250,can you turn the stove on
887,907,61,2,e697d408dbfd487db735df1589ec03f8,219950,222230,turn the knob on
888,908,61,3,96e093eb87fe4e819793c53754019d35,232770,235700,and can you put a lid on the pot
889,909,61,4,23698946bf6449b897494d216094f803,238900,243180,can you get a lid and put it on the pot
890,910,61,5,c7a3aa6956044399a459025167384a68,243900,245300,pick up the lid
891,911,61,6,0cd16ff18b3d432895148751891a3913,246400,248000,and put it on the pot
892,912,61,7,a5428f5fb9f34a719eff828e3aa386ae,258100,259800,can you get an onion
893,913,61,8,ca9efa777be94288a99e058d85dea4b9,268650,272550,"the onion is right in front of you, can you pick it up"
894,914,61,9,ca9efa777be94288a99e058d85dea4b9,268650,272550,"the onion is right in front of you, can you pick it up"
895,915,61,10,ea59895e2a764349b21662312d20fffd,289150,290650,can you get a carrot
896,916,61,11,973a78d6cceb45f592d31b20f0cdad7d,296200,299050,the long orange carrot can you pick it up
897,917,61,12,9f18e29d7c934c76b44c9f686d9ae80c,313200,315100,can you cut the onion
898,918,61,13,c73e86249e644526b393c28822b33a6c,329050,331000,can you cut the tomato
899,919,61,14,dbb89df599bc45b6a03b0695b435d4b5,332300,335450,can you cut the tomato
900,920,61,15,d324a3aa55914b78bbaf136939a88d7e,339150,343350,can you pick up the tomato the red tomato
901,921,61,16,4755c7ce9ebd4e2db9fcdfd2b17de00b,362350,367050,can you turn on the stove under the frying pan
902,922,61,17,27f9797959004357ab680316a2529867,371400,373350,can you turn on the stove
903,923,61,18,e6aef8f8cd03403eb3e7469a205487d4,384850,387900,can you put oil in the frying pan
904,924,61,19,abc30bbaf5b944e48bb3e2a3bb19b234,396200,398100,can you pick up the oil
905,924,61,20,0bc55a47ab7940f480bcde372c022b34,399270,401500,and pour some in the frying pan
906,925,61,21,9d2741c5a5ba414a9d7ee7d8a9bb6b23,415400,419250,can you put the onions and tomatoes in the frying pan
907,926,61,22,ac48ecc16243467c970e76de469029f3,425180,427750,and put them in the frying pan
908,927,61,23,02f4577c21204e60a0fe027d4a8360ef,432350,434410,dump them in
909,928,61,24,1e0ec698192346c496a557ce236dbd74,446850,449750,can you add salt to the frying pan
910,929,61,25,7b1ecf9a2b294c0da9b86962401657ba,453250,454000,salt
911,931,61,26,195eeb3c0ede49f1b88e3b67f3c6bb6a,471150,474200,can you grind pepper into the frying pan
912,932,61,27,fb9ce7ac62614688a23ea7483c43f740,479000,480600,grind the pepper
913,933,61,28,ec55ed1573dd4ea48b6c8cc6b3e57ba1,498350,501050,can you stir the frying pan
914,934,61,29,e81cacf9560a46828910c858084dc97e,504900,507350,can you pick up the spatula
915,935,61,30,7119b4497d694e7380ece9e6795fe77d,510370,512730,and stir the
916,935,61,31,7da2bfc9f8124a7696b14ff6bb7249a3,512950,517640,uh stir the onions and tomatoes in the pan
917,936,61,32,4ef00166f865458c8fd50275a4cbff8a,530750,532800,can you cut the potato
918,937,61,33,d5df90bc220242879003f3c5ec71dc7a,535400,538200,can you cut the potato
919,938,61,34,c7648f25182c449789e432c46982062f,556550,559000,can you cut the carrot
920,939,61,35,aab4ac78666546a69ad56f1d6d64a3bd,575450,577800,can you cut the celery
921,940,61,36,822d8beeea674643b7ab3643dd862d4d,594850,598300,can you take the lid off of the pot
922,941,61,37,a4ea2a30567b40a98d2b1cfe21ff60a7,600550,602000,remove the lid
923,942,61,38,cd752348681144cca858ffbffe23b364,622300,628600,can you add the celery and the potatoes and the carrot to the pot with water
924,943,61,39,75fe0c3733c9433c995f626242897178,636850,638790,and dump it in
925,944,61,40,0ba524517ae042fa87a11a488535e17c,652200,656650,can you turn off the stove under the frying pan
926,945,61,41,52939f55755c499f8aa55e2b451eb5cc,660250,664050,under the pan with the onions and tomatoes turn it off
927,946,61,42,130bb7e01ed94940a886de776283acec,673040,678250,and can you add the frying the stuff in the frying pan to the pot
928,947,61,43,2868425238d84b909cca9fc994b9433f,682000,684100,can you pick up the frying pan
929,948,61,44,71c5fa495eb54386ae458db3e41543c7,687250,689000,and dump it into the pot
930,949,61,45,66a31f67784e4fab82e7468da38c9a31,702450,705000,can you add spices to the pot
931,950,61,46,59d197349cf94a38b27f51c04eb92a15,708950,711650,uh the spice by your right hand
932,950,61,47,b4e4d5a8331746d6bd875708c086cd6f,712600,714350,can you shake it into the pot
933,951,61,48,916ad434c26e46c4a893a24dc8c3b58c,733200,735000,can you stir the pot
934,952,61,49,75925708c7d84738a3e819a8ff0c8398,736650,740750,can you pick up a spatula and stir the pot
935,953,61,50,696798774f02449bb3b02662c1998325,762700,765150,can you put a lid on the pot
936,954,61,51,2f873cae49a04649ba29e916d75ca56e,780700,782600,can you turn off the stove
937,955,61,52,9aeac1d992d14bdfa08ed703ef5fb6f1,795150,797000,can you remove the lid
938,956,61,53,d32b51b2ac5843b1adbea4cc42cd61fa,812350,815300,can you serve some soup in a bowl
939,957,61,54,c20a009b659f4834b8a6f1678cbfd9e3,827100,828800,can you pick up the ladle
940,958,61,55,1ad79aacbb8e46058021944b25395e62,860750,863350,can you put the dishes in the sink
941,959,61,56,8186d286547746e1bf7308766632f877,888350,890150,can you put the bowl in the sink
942,960,61,57,2a910b7bd6264e0784696c46496c99fd,893900,896550,can you put the bowl in the sink
943,961,61,58,d0527022ca424f14bb6b2317a9d399c6,902800,904750,can you wipe down the table
944,962,61,59,22a9b958885e466ea3bc935c461a1f13,908590,912500,Baxter can you wipe down the table
945,963,62,0,0d124e719f3643bda23df6c545746736,201850,204050,we're going to turn on the stove
946,964,62,1,7c22821298c744f19dcc843184774bc5,207050,208750,so go to the stove
947,965,62,2,3d651148df36410cb023072e45be7491,210700,212400,go back to the stove
948,966,62,3,9f76e99ca7154e01818ce4610cd8484e,215950,217600,and turn it on
949,967,62,4,fda649ad1e2048d686d4576f4d22eb3f,228800,231800,ok go back we're going to put the lid on the stove
950,968,62,5,49e1444f8ac0448796f076b71fe095c1,232850,234950,so go back to the stove
951,969,62,6,e8bdb22904cc4bc0b30c3e9a69a7c4dd,237300,238600,pick up the lid
952,970,62,7,d5bb56cda1b542eaa06283cd06099a02,240450,241550,put it on the pot
953,971,62,8,cce96928d88846cab33a74f69fd3526d,250600,253000,ok so we need to get the onion
954,972,62,9,21fd072c76fd4ccdbd30756a83cef55a,255400,257350,so turn around
955,973,62,10,cbcb000be01c44c9800d4b08b7a2c7ce,260400,261800,um grab the onion
956,975,62,11,1e239f11531d4ebf8e9fc4191aa98fea,276100,277600,now we need the carrot
957,976,62,12,8463b669ac5547fbb3e8d6ce56023149,282113,284013,it's over here
958,976,62,13,1f82f9d8408a48548168afc4e257d6ed,285550,287400,grab the carrot bring it back
959,977,62,14,ee7586c4142a49d68a7929017f9e02be,294700,297150,now we need to cut the onion
960,979,62,15,ebcd5cb70da44623baff607301c5bae3,309400,311350,now we need to cut the tomato
961,980,62,16,4ea6fce3dff24517b1217bccd042e9db,313900,315250,cut the tomato
962,981,62,17,f42a3df561264e569698818fb817a583,316450,317800,slice the tomato
963,982,62,18,7de8fcfdc9a241429e9dd9842cc8e8a1,322700,326400,ok we have to slice the tomato with the knife and the tomato
964,983,62,19,c73efa49ade8408ba85923207085bfca,329600,331050,so pick up the tomato
965,984,62,20,c6ec6bbc30094bf2be33e0a83190d8ba,334000,335050,pick up the knife
966,985,62,21,f77c598752e44503999a638ae425e89c,336300,337800,and slice the tomato
967,986,62,22,f9b7164fecec40a79f2b05c2a7763fbd,350300,352600,ok we have to turn on the stove
968,987,62,23,db9d117e0a9a4200aa7c2bc4d928f299,357450,358950,turn on the stove
969,988,62,24,c696fcf7b487418e9fd08bd94dbac2d8,361900,364550,turn on the stove below the pan
970,989,62,25,76688ef096954010b9817985986ccb3a,374450,376950,now we need to put oil in the pan
971,990,62,26,4b2b4a97970b40e091a72eef60c4a5c4,380500,382000,so grab the oil
972,991,62,27,a78f9103967447f1972fd5526d22c182,384950,386450,and put it in the pan
973,992,62,28,c9feea544a034b3bb6290a5f8e651036,395800,399800,so now we need to put the onions and tomatoes in the pan
974,993,62,29,f37237346bab4fe992b5ce14fc4e6dbe,403400,406150,so pick up the cutting board and take it to the pan
975,994,62,30,f15aa3ef707a4279b264e0032de79d5e,409850,412200,put the tomatoes and onions in the pan
976,995,62,31,d84114202e1c45e3b3da0df8a6cd7b6d,423550,426400,now we need to put salt
977,996,62,32,397d89f1c7584b9ab8cca8a3dd0dc8bd,430940,433650,we need to put salt in the pan
978,997,62,33,7b247cfec6fe45dc8626ebc3b30cf9d1,435150,437050,so grab the seasoning
979,998,62,34,e66da28e8627475fa8d09ad704bba523,438650,440750,grab the salt from over here
980,999,62,35,22bc99d5e33e4be381f8a04179cf592e,443400,444700,and put it in the pan
981,1000,62,36,5d9ea10da36c43d890872e8247c48463,454650,456550,now we need to add pepper
982,1001,62,37,2022c16fd02a4918af256fd28f740d65,460350,461700,so grab the pepper
983,1002,62,38,5a577482937d4ea9b6f819e219ca46e4,464600,465750,put it in the pan
984,1003,62,39,9806a5db15384ee1b3219d332419d135,476600,479150,now we need to stir the pan
985,1004,62,40,0971ad1e8394450abb9e3783e1f3a04a,482650,483950,grab the spoon
986,1005,62,41,8ff74b63cf13403da6178eec4d5fa562,488060,490500,stir the pan pan
987,1006,62,42,07ef78a188274d5c9574e928fdd84e01,506650,509050,now we need to cut the potato
988,1007,62,43,c1e8990932504bc18bdc02da75d9592e,510600,513250,we have to slice the tomato I mean potato
989,1008,62,44,c7a45dc9863f4283ba956685012c1e64,514600,516050,grab the potato
990,1009,62,45,1452654fec0549ca9c986cae3b9173ae,519250,520350,grab the knife
991,1009,62,46,d11f4a41ee5947118489545bbb9ede85,521400,522550,cut the potato
992,1010,62,47,ddb52318dd3e42b29b8b7a7c65e34331,530800,532650,now we have to cut the carrot
993,1012,62,48,e7ad738d4e654affbd856ebabcdc89e1,548200,550100,now we have to cut the celery
994,1013,62,49,3e7a382a4eef44dcac1fd3ebc2d37e7c,566750,569350,now we need to take the lid off the pot
995,1014,62,50,d826e081e80d4a84a131842be5394a25,573500,574600,pick up the lid
996,1015,62,51,f9218fda45e5493bb5acd113ce734f73,578100,579360,take it off the pot
997,1016,62,52,78c1fc615e01463bbdd33b36dc361bd4,589750,594640,now we're going to add the vegetables to the pot
998,1017,62,53,ce4204ee4e9449cabe450b53a2cdc05c,604400,606100,put the vegetables in the pot
999,1018,62,54,c1e556b5ca9843f3ae389ac5dadac26a,620650,626760,now we're going to turn turn up the pot or the pan
1000,1019,62,55,880683aa735c48d8834ec4c0802e4ab7,631400,633100,turn up the temperature on the pan
1001,1020,62,56,75122b43a88d429194fcc18afd8eb7fc,644000,646700,put the vegetables from the pan in the pot
1002,1021,62,57,310b61e370254293a0777337b3b6d893,651650,653400,put the vegetables in the pot
1003,1022,62,58,7600985e052d4097aa54105a9897c0a0,665750,668100,we're going to add seasoning to the pot
1004,1023,62,59,a68b8d51f23e4a778b9846be6ca5932a,672300,673650,pick up the seasoning
1005,1024,62,60,9d8dda97718c4acfbdbc917a63d69838,676400,677550,put it in the pot
1006,1025,62,61,87776111a671483ba8c2458dcc319a3c,694550,696150,now we're going to stir the pot
1007,1026,62,62,9b8cb6329b8347e6955df31ffea82cb0,698050,699700,we're going to mix the pot
1008,1027,62,63,ee73f0aa28da4ef2b2ca26ef3739fb2e,721000,723050,now we're going to put the lid on the pot
1009,1028,62,64,2d2dae58c2ce45738edd52777eb485d5,741550,743800,now we're going to turn up the temperature
1010,1028,62,65,8814e919b78f454e88b7c226a49bfe2d,744850,745600,on the stove
1011,1029,62,66,ba0cf17a1b124bb4848cfbf9ec97b1c9,757900,759650,now take the lid off the pot
1012,1030,62,67,a9b7fcf84bd744f6832e470782baadb0,774700,778420,now put some soup in a bowl
1013,1031,62,68,c0634f702b284ea78358cf08790d67a1,783470,784900,so take the bowl
1014,1031,62,69,cabccd30d759454880fb8a3243d496c6,786600,787850,take the ladle
1015,1031,62,70,1f671a027fb84241a4bd9469bd60b5ac,788650,790650,and put some soup in the bowl
1016,1032,62,71,6f80a538e3574e09b6a9f1a343fa6551,817050,819650,now take the pot off the stove
1017,1032,62,72,12c4f54067cf4f989fb14cb87e06e8e5,820500,821800,and put it in the sink
1018,1033,62,73,4cd13c0a2ee34164b4672cb07d8e745c,841350,843550,and take the ladle and the 
1019,1033,62,74,e51aafa6bcb44bfd89e7407b39a9adb2,846300,847550,take the ladle
1020,1034,62,75,0cc40290ed454e1f89e7c4cf551ce891,850000,851950,ok we're going to wipe down the counter
1021,1035,62,76,4128918bbfb14c80adab84fdff6dae73,857050,859100,ok we're going to wipe down the counter
1022,1036,63,0,4da0be1ac68045e1bb1a9e2d75fade5c,396500,399650,can you turn on the stove
1023,1037,63,1,fe7942005e854cee844c432bc7f5ca95,407750,409000,can you
1024,1037,63,2,c3343901235f43c5b4c382e6d6de755e,410100,411900,turn around
1025,1039,63,3,67f79dd6baf44438b6840c045788592f,429150,431850,can you put the lid on the pot
1026,1040,63,4,e984accb8499447cbf8ad958b0fe6b2f,435700,442450,can you turn around and put the lid on the pot
1027,1042,63,5,6366df197137441596b3f7273f7c2a82,454950,459550,can you put the onion on the cutting board
1028,1043,63,6,93d865b5287b4cba93a191e6fdf235a2,460408,462308,can you turn around ok
1029,1044,63,7,d8f529794e4b44de9c679bfd4f86a453,464600,468550,uh pick up an onion
1030,1044,63,8,a1140d545bc3486fae5bc149e19d5772,468700,471900,and put it on the cutting board
1031,1047,63,9,f53f9c8d979f4db99a437743e2b6fc8a,502800,505300,pick up the carrot
1032,1048,63,10,12bfbc8fe8d540bcbdac6142c076457a,507300,511650,can you pick up the carrot and put in on the cutting board
1033,1050,63,11,443423d6ad354080b4f16e5cf3ffd188,540900,543650,can you cut the tomato
1034,1052,63,12,9f68a7d7beb047c1bab75b49bde25423,554850,558300,can you cut the tomato
1035,1055,63,13,2da21bec6a0e4104abf7fa701d7bf7e6,584660,587720,can you
1036,1055,63,14,c0dc5061c60e4bc4a2cb1f75f30a08b6,588650,590300,turn around
1037,1056,63,15,f3d7f79aede24b3d8246303b3ef01079,594100,596900,and turn on the stove
1038,1057,63,16,ab34d811f6c14c648f90b01ee7a2859f,608100,611080,can you pour in the pan
1039,1058,63,17,e2e79344116044339d1179cb3eafdab5,616992,620252,uh pour the oil in the pan
1040,1059,63,18,9a11cdd20527464c9c32f0b1577a5dbe,631768,636188,put the onion or
1041,1059,63,19,eee570e7b7ee414c80ba44efa4e50129,636420,639760,put the vegetables in the pan
1042,1061,63,20,f6db069852a349a4ba339b474e7c650f,653740,656720,put it in the pan
1043,1063,63,21,979814da13764171aff3cfc574b71cac,678620,681430,uh put salt in
1044,1064,63,22,a931006c0a184e4c8d82e287077708c4,696300,698800,put in pepper
1045,1065,63,23,903478c7b2fa47ff9de31dcca4a30ad9,703600,705500,uh put it in the pan
1046,1066,63,24,db9633de48844fc1a14b950fabafde60,721350,724150,stir the vegetables
1047,1067,63,25,6ec1c93caaf547ee8fffa578928252b7,728000,732050,uh with a spoon stir the vegetables
1048,1068,63,26,4529dbbe7304495db08dcf449a116a9f,754600,756850,cut the potato
1049,1069,63,27,8ce2ec1b5f1c43729c7ba850c0030b92,761700,764050,pick up the potato
1050,1070,63,28,127a192c274e451fb97af65b4702fb98,766000,769300,pick up the potato
1051,1071,63,29,98aa7a027c6b43e092e311fc6373deb8,789220,791180,cut the carrot
1052,1072,63,30,550a3971eba54b88a71710adee7fe644,796870,799140,cut the carrot
1053,1073,63,31,904718de3f164e59a466bab7d921bb61,824700,825800,cut the celery
1054,1074,63,32,0b9257fde995437ba8df0973552cc9d9,829512,832052,pick up the celery
1055,1076,63,33,dbde70bf27ae45ad8823255de02a64e2,853780,857500,take the uh take the lid off the pot
1056,1077,63,34,710f5cd56b4b486899c2d19ddfe386f0,864350,865700,take off the lid
1057,1078,63,35,a40450ebb1eb483d80fc271a4209bad8,868448,871788,take off the lid
1058,1079,63,36,4b8ad7ce728d4ac8bdfb5844af544653,884450,888750,pour in the vegetables on the board into the pot
1059,1080,63,37,79d2480fb4294e44afdc5bdd183f8b68,902050,903700,put them in the pot
1060,1081,63,38,fbe3c81681af4589b18c04f699b50151,924060,926600,turn on the stove turn off the stove
1061,1082,63,39,3794d3154e754908bcd8cb1f32db32f0,927888,930308,turn off the stove
1062,1084,63,40,9e8996502a1d42f48fe93c5c43cfe352,973100,975700,turn the stove off
1063,1085,63,41,e92d7882068f42f28f0569429c58715c,988900,994000,put the vegetables in the pot
1064,1086,63,42,727499b3df8f4ea0a86fa0ee4c415a3f,997700,1003750,uh put those vegetables in the pot
1065,1087,63,43,356c6fff805e4027afb6511cd9b84e1f,1019900,1023800,put in pepper
1066,1088,63,44,0fda185b6b574355993c169ac5eee98e,1027250,1030400,put it in the pot
1067,1091,63,45,57ee9075ea9b4a2da616933688d225fa,1060700,1062150,turn around
1068,1092,63,46,b01ceb42b73148498bbe728709c83d0f,1064100,1066300,turn around
1069,1093,63,47,f6e5d4bf38f9409fad044a0890122a31,1087150,1090900,put the lid back on the pot
1070,1094,63,48,8cd5b37f8e034e608748a365e01646bb,1104900,1106950,turn the stove off
1071,1095,63,49,6f964671e9084124880dd2173047d41b,1120650,1125300,take the lid off off the pot
1072,1096,63,50,88e60f9cf9d64055a9f41a0b584fb0d2,1136550,1140900,pour soup in a bowl
1073,1097,63,51,46c5693b7af94e1f9153b534c6b80930,1155100,1157700,pour put the soup in the bowl
1074,1098,63,52,32f0b9692e144799ab5db148ccd5092b,1183700,1186700,put the pot in the sink
1075,1099,63,53,4aa39b0b028545b29c767643a1a653ec,1212680,1216200,put the spoons in the sink too
1076,1100,63,54,0f66dd465c4747db9f38e03a9ab34ec1,1218192,1223532,put the dirty dishes in the sink
1077,1101,63,55,ff2346041a8e44a9a5cbd19466c441f5,1228272,1230892,turn around
1078,1102,64,0,28ca79f7c9844b0d807e75b75d071f9c,205550,206750,so turn on the stove
1079,1103,64,1,59ec5807215f48319a0a1f9da16de9d6,209550,210600,so turn right
1080,1104,64,2,2de40fcea60842e8b0cf92eaf0da3c47,212350,213400,turn on the stove
1081,1105,64,3,297406dda6324b7abd0bd680b8958b8c,219200,220100,so
1082,1105,64,4,5addad98892b4beb9d0e5a9f7dfa9163,220850,222400,find the knob and turn on the stove
1083,1106,64,5,e7910f99c8cc4f12850cb110eec91857,234100,237030,so pick up the pot and put the lid on
1084,1107,64,6,0b5eba3b7b69465b9d9694cef4eb7de1,239250,240750,so turn around turn right
1085,1108,64,7,226f589eaaf54417bc763c131178ba98,242050,243850,"find the lid, pick up the lid"
1086,1109,64,8,9bb07e7ff3314b5692b1dc7d7c8b5a90,246550,247500,put on the yeah there you go
1087,1110,64,9,b24dd97cc56546e88666bf75b997c0f4,258350,260350,pick up the onion and put it on the board
1088,1111,64,10,50795ac2736e47288cd07d90fdf51b5c,262300,263350,so turn around
1089,1112,64,11,24962222f3564f48b23dcf2af63293d6,268650,269850,pick up the onion
1090,1113,64,12,95c8c99655424e2a951e6480780c528f,287550,289700,so pick up the carrot and put it on the board
1091,1114,64,13,c33a2d15a86b40df8a3ff6599d2bbbd6,293900,295100,pick up the carrot
1092,1116,64,14,b8b0a4acdd3e44809158472145731472,304150,305750,pick up the carrot from the top
1093,1117,64,15,6d71240f8abc48fe888b43cc1011450a,313200,315500,"so move your arm forward, pick up the carrot"
1094,1118,64,16,11342ad6c90a431aa197fcdad0933f12,322800,326050,so pick alright so pick up the knife and cut the onion
1095,1119,64,17,f9317597c0124645971a38b180d17a71,341050,344000,"so pick up the tomato, put it on the board, and cut it"
1096,1120,64,18,16a21ed14da246c2b116926aeb281f1e,345550,346900,pick up the tomato
1097,1121,64,19,93339f37516f4bd49fcba9d086b52812,352300,353650,pick up the red fruit
1098,1122,64,20,0805a44017d64f14ae156f0ae97b7a87,361650,364600,so on your right pick up the fruit
1099,1123,64,21,66343d550a8d48d0896461be04349b0e,368150,370300,"the fruit is red, pick the pick up the red fruit"
1100,1124,64,22,f30c32f1c1e64e5ab7f48d39b2648d42,373000,374150,put it on the board
1101,1124,64,23,37415f7e8c4f4f7a8591aee2db8681fa,374850,376550,pick up the knife cut the tomato
1102,1125,64,24,37415f7e8c4f4f7a8591aee2db8681fa,374850,376550,pick up the knife cut the tomato
1103,1126,64,25,e0f14e08501f4970844772655c68ab5d,386000,388150,ok turn on the stove
1104,1127,64,26,9fe6e2a22c6d4efb80f1a034ab5bad5f,391350,393250,turn right turn on the stove
1105,1128,64,27,b216b36b3f0847a0b457622f8e51b2ee,403050,404250,turn on the stove
1106,1129,64,28,12a12269d88648d992c480baf34c4d19,416700,417800,so turn back
1107,1130,64,29,a65d92f9a9ee4e639292d756a3771314,419650,421000,turn back toward me
1108,1131,64,30,15a48bca954b424e9fd18295a738fdf7,425600,427350,find the dial turn on the stove
1109,1132,64,31,c1064d0b55eb4b818d2d5aa659cc442d,439800,441550,so turn around
1110,1133,64,32,bb7652b4f6fe442dbf92f156b16c6859,444600,446650,move left pick up the oil
1111,1134,64,33,ad7f0c3f76fa44e5a93faecada34216b,450200,452750,pour it in the pan and turn on the stove
1112,1135,64,34,7c75555e21094589b9a9470c5b262856,460750,462850,take the onion and put it in the pan
1113,1136,64,35,885cd14987034f498e92e719641f9ab1,464950,466350,so pick up the onion
1114,1137,64,36,a74941e815d744b9bf22c221013bcb54,473450,474250,ok
1115,1137,64,37,12bd896ef16b4fada9e8bd0051f415d8,474790,475750,turn right
1116,1137,64,38,3dc0ac9d597a4c92b182eab0a9c61b5a,476352,478612,that's left whatever yeah
1117,1138,64,39,3c20490e47f54ad7afeb2ec3a9ffeb09,479200,481400,pick up the onion put it in the pan
1118,1139,64,40,2ebcf3d0c9e741348fee2d222346c4db,484200,485350,only the onion
1119,1140,64,41,784e6b4d7f444f609f2b9f9d3335da7f,496450,497500,turn right
1120,1141,64,42,478ee03432f14d90a1c0077ff0ff869c,498950,500150,shift down left
1121,1141,64,43,1e8bd5bfdf9543c4b21eb60388b8e8cc,500650,502700,pick up the pepper put it in the pan
1122,1142,64,44,1e8bd5bfdf9543c4b21eb60388b8e8cc,500650,502700,pick up the pepper put it in the pan
1123,1143,64,45,a312a91215b4473f89a78af21c698d23,509000,511450,pick up the first jar on your left
1124,1144,64,46,ba101c0b119f4fa5a150c36621cfce97,519950,521300,put that down
1125,1145,64,47,91e1927177a446e2970b9f2080b679bd,521600,522850,pick up the next ok
1126,1146,64,48,634c268a1aac40f795cf0096ef8481ec,527100,528050,so
1127,1146,64,49,1879bd3a406f464fbac79ff52226004b,528450,531350,turn around pick up the salt and put it in the pan
1128,1147,64,50,e0917e8e8e544d3dac659b953515e450,535900,539050,farthest left jar pick it up put it in the pan
1129,1148,64,51,b444738f93b5431bbe55056fc381e943,553100,554150,ok
1130,1148,64,52,62a64639030943a78e62602bf7a867db,555350,557250,so turn right again
1131,1149,64,53,22bec09a844d4d68acf197b530d87004,561650,563050,pick up the spoon
1132,1150,64,54,38c5dc9e470e4aacb598d89cad37d010,565850,567600,stir the onions in the pan
1133,1151,64,55,8e539caedd9f4f8293cad62fd6f9eb75,571800,574750,so move left one container yup stir the onions
1134,1152,64,56,1434ec1884d847f5b5c13d5b58f2d0e0,586350,588250,pick up the potato and cut it
1135,1154,64,57,2b00cd3a4cbd4d5a874aa2a9ec4fcf5e,608700,610450,pick up a carrot and cut it
1136,1155,64,58,8f827266d7894b4a8a7f6debf76e6d48,625950,627850,pick up the celery and cut it
1137,1156,64,59,2844da4f486f4541b02d86fa8d94e806,648150,650350,turn around pick up the pot lid
1138,1157,64,60,82f20014c4004d73a9ac4d4b74e17271,655550,657950,the pot's on your right pick up the lid
1139,1158,64,61,ca5bb850aabc49a9b1eb642f1c8fd29c,671900,674500,pick up the celery and put it in the pot
1140,1159,64,62,cbb79de836934dc69fd7c15e58fec017,679700,681700,so pick up pick up the tray
1141,1160,64,63,5c5f5c6325804084bc7b7cc242f3e9e5,685100,686200,turn right
1142,1161,64,64,47dfe687fa144111992c19a4b2e3deb4,687800,689550,put the celery in the pot
1143,1162,64,65,5bed42669b4e4f10a96dd3a9cbab88a6,696400,699000,put the green vegetable in the pot
1144,1163,64,66,0aa4e951e0864dddb85303241214716e,710800,714450,are you turning off of turn around turn off the stove
1145,1164,64,67,684c62763b3d4472a36de659401ede5e,718470,721350,so reach for the knob turn off the stove
1146,1166,64,68,b112b72adcae40a4a452d0b34d124f9f,733950,736950,turn around pick up the pan put it in the pot
1147,1167,64,69,57257d314139449b90f979c4425a929b,740350,741600,pick up the pan
1148,1168,64,70,9fbabc48e0d5489c93b1d4742dd052b2,744700,746050,and pour in the pot
1149,1169,64,71,275e3cd5af0f4329b4514a59f65296ff,758200,759350,so turn around
1150,1170,64,72,c993ab89adc14037ba262154a560e2ab,760650,762500,put the spices in the pot
1151,1171,64,73,793433f1a5d04d06b2331d4bb2841a89,783800,785550,stirring it ok
1152,1171,64,74,1d3f351b00bf477292c7a13498794381,785900,787900,turn around and stir the pot
1153,1172,64,75,6ebe88001e194753b51e2d4fbabca3e5,790400,791550,so turn around
1154,1173,64,76,660138c35b6d461e82ba02b17f511c49,793100,794150,turn right
1155,1174,64,77,ff08e3bdde734942be6fa4d7344685eb,816250,818300,turn around put the lid on the pot
1156,1175,64,78,548dcd11fd6a47ca99849fa242fce8ff,838250,840100,turn around turn on the heat
1157,1176,64,79,1d6ba60dc19e4d30868aa740321eb3c0,843550,844750,so turn the heat up
1158,1177,64,80,9d49c0f921c045c7a253d7b3447272de,854950,857100,turn around take the lid off the pot
1159,1178,64,81,4d7de413bce24f59ac2fd2fa0ca17e39,875150,878540,find a bowl and put the soup in a bowl
1160,1179,64,82,424f28af18bf48779ffa5ec811c87645,890400,892700,pick up a spoon to put the soup in the bowl
1161,1180,64,83,c01faf48b9774cd9bc95b7f844af553e,917950,920100,pick up the pot and put it in the sink
1162,1181,64,84,8fbf50a76c4d4124a1d96c8dbf9d3399,939100,941350,take the pan put it back on the stove
1163,1182,64,85,f6391e7c27ea4107be951fa78fb583a4,942750,943850,pan is the top
1164,1182,64,86,a0aaa089eb454566a6d44b7331051b85,945500,946750,to your right
1165,1183,64,87,4d03479acce34586b3eeb4d891526918,948150,950000,so to your right pick up the pan
1166,1184,64,88,6f5b31e4d251421bacff1f3610c17e30,952100,953850,alright move move right
1167,1185,64,89,9e45c3b0daff435f88441366c789787e,961200,962550,so move to the right
1168,1186,64,90,a3baac923ad244cda8e85a86fe4eceeb,963712,964852,so
1169,1186,64,91,e4e6204e2d584ed785ddc42b8f8f8158,965900,968350,so use your right hand pick up the pan
1170,1187,64,92,6a6d310d07874cfa9af32400b6c3f7fd,973800,974850,so turn around
1171,97,70,0,6cfdf2a646884c71b26e0b9fcfcbc3f4,280450,282850,oh ok no Baxter turn on the stove
1172,98,70,1,cb4775fad5d9482d81cd20982a9a8e3f,313650,316550,uh Baxter take the lid and put it on the pot
